,Summary Level,State Code (FIPS),County Code (FIPS),County Subdivision Code (FIPS),Place Code (FIPS),Consolidtated City Code (FIPS),Area Name (including legal/statistical area description)
33825,61,42,85,72440,0,0,South Pymatuning township
33826,61,42,85,73080,0,0,Springfield township
33827,61,42,85,74288,0,0,Stoneboro borough
33828,61,42,85,75008,0,0,Sugar Grove township
33829,61,42,85,83496,0,0,West Middlesex borough
33830,61,42,85,83976,0,0,West Salem township
33831,61,42,85,84376,0,0,Wheatland borough
33832,61,42,85,85512,0,0,Wilmington township
33833,61,42,85,85992,0,0,Wolf Creek township
33834,61,42,85,86552,0,0,Worth township
33835,61,42,87,3040,0,0,Armagh township
33836,61,42,87,8304,0,0,Bratton township
33837,61,42,87,9288,0,0,Brown township
33838,61,42,87,10256,0,0,Burnham borough
33839,61,42,87,18464,0,0,Decatur township
33840,61,42,87,18944,0,0,Derry township
33841,61,42,87,30480,0,0,Granville township
33842,61,42,87,38640,0,0,Juniata Terrace borough
33843,61,42,87,40016,0,0,Kistler borough
33844,61,42,87,43000,0,0,Lewistown borough
33845,61,42,87,46400,0,0,McVeytown borough
33846,61,42,87,48664,0,0,Menno township
33847,61,42,87,54160,0,0,Newton Hamilton borough
33848,61,42,87,56720,0,0,Oliver township
33849,61,42,87,78392,0,0,Union township
33850,61,42,87,81784,0,0,Wayne township
33851,61,42,89,4320,0,0,Barrett township
33852,61,42,89,13328,0,0,Chestnuthill township
33853,61,42,89,15960,0,0,Coolbaugh township
33854,61,42,89,18736,0,0,Delaware Water Gap borough
33855,61,42,89,21872,0,0,East Stroudsburg borough
33856,61,42,89,22904,0,0,Eldred township
33857,61,42,89,32176,0,0,Hamilton township
33858,61,42,89,37424,0,0,Jackson township
33859,61,42,89,49080,0,0,Middle Smithfield township
33860,61,42,89,51912,0,0,Mount Pocono borough
33861,61,42,89,57856,0,0,Paradise township
33862,61,42,89,61728,0,0,Pocono township
33863,61,42,89,61928,0,0,Polk township
33864,61,42,89,62632,0,0,Price township
33865,61,42,89,66280,0,0,Ross township
33866,61,42,89,71344,0,0,Smithfield township
33867,61,42,89,74880,0,0,Stroud township
33868,61,42,89,74888,0,0,Stroudsburg borough
33869,61,42,89,76960,0,0,Tobyhanna township
33870,61,42,89,77776,0,0,Tunkhannock township
33871,61,42,91,156,0,0,Abington township
33872,61,42,91,2264,0,0,Ambler borough
33873,61,42,91,8568,0,0,Bridgeport borough
33874,61,42,91,9696,0,0,Bryn Athyn borough
33875,61,42,91,12968,0,0,Cheltenham township
33876,61,42,91,15192,0,0,Collegeville borough
33877,61,42,91,15848,0,0,Conshohocken borough
33878,61,42,91,19672,0,0,Douglass township
33879,61,42,91,21200,0,0,East Greenville borough
33880,61,42,91,21600,0,0,East Norriton township
33881,61,42,91,27280,0,0,Franconia township
33882,61,42,91,31088,0,0,Green Lane borough
33883,61,42,91,33088,0,0,Hatboro borough
33884,61,42,91,33112,0,0,Hatfield borough
33885,61,42,91,33120,0,0,Hatfield township
33886,61,42,91,35808,0,0,Horsham township
33887,61,42,91,38000,0,0,Jenkintown borough
33888,61,42,91,41432,0,0,Lansdale borough
33889,61,42,91,43312,0,0,Limerick township
33890,61,42,91,44912,0,0,Lower Frederick township
33891,61,42,91,44920,0,0,Lower Gwynedd township
33892,61,42,91,44976,0,0,Lower Merion township
33893,61,42,91,45008,0,0,Lower Moreland township
33894,61,42,91,45072,0,0,Lower Pottsgrove township
33895,61,42,91,45080,0,0,Lower Providence township
33896,61,42,91,45096,0,0,Lower Salford township
33897,61,42,91,47592,0,0,Marlborough township
33898,61,42,91,50640,0,0,Montgomery township
33899,61,42,91,52664,0,0,Narberth borough
33900,61,42,91,53664,0,0,New Hanover township
33901,61,42,91,54656,0,0,Norristown borough
33902,61,42,91,55512,0,0,North Wales borough
33903,61,42,91,59120,0,0,Pennsburg borough
33904,61,42,91,59392,0,0,Perkiomen township
33905,61,42,91,61664,0,0,Plymouth township
33906,61,42,91,62416,0,0,Pottstown borough
33907,61,42,91,63808,0,0,Red Hill borough
33908,61,42,91,65568,0,0,Rockledge borough
33909,61,42,91,66576,0,0,Royersford borough
33910,61,42,91,67528,0,0,Salford township
33911,61,42,91,68328,0,0,Schwenksville borough
33912,61,42,91,71016,0,0,Skippack township
33913,61,42,91,71856,0,0,Souderton borough
33914,61,42,91,73088,0,0,Springfield township
33915,61,42,91,76304,0,0,Telford borough
33916,61,42,91,77152,0,0,Towamencin township
33917,61,42,91,77304,0,0,Trappe borough
33918,61,42,91,79008,0,0,Upper Dublin township
33919,61,42,91,79040,0,0,Upper Frederick township
33920,61,42,91,79056,0,0,Upper Gwynedd township
33921,61,42,91,79064,0,0,Upper Hanover township
33922,61,42,91,79136,0,0,Upper Merion township
33923,61,42,91,79176,0,0,Upper Moreland township
33924,61,42,91,79240,0,0,Upper Pottsgrove township
33925,61,42,91,79256,0,0,Upper Providence township
33926,61,42,91,79280,0,0,Upper Salford township
33927,61,42,91,82736,0,0,West Conshohocken borough
33928,61,42,91,83696,0,0,West Norriton township
33929,61,42,91,83912,0,0,West Pottsgrove township
33930,61,42,91,84624,0,0,Whitemarsh township
33931,61,42,91,84888,0,0,Whitpain township
33932,61,42,91,86496,0,0,Worcester township
33933,61,42,93,2664,0,0,Anthony township
33934,61,42,93,16048,0,0,Cooper township
33935,61,42,93,18136,0,0,Danville borough
33936,61,42,93,18952,0,0,Derry township
33937,61,42,93,43112,0,0,Liberty township
33938,61,42,93,43360,0,0,Limestone township
33939,61,42,93,46656,0,0,Mahoning township
33940,61,42,93,48152,0,0,Mayberry township
33941,61,42,93,79552,0,0,Valley township
33942,61,42,93,81424,0,0,Washingtonville borough
33943,61,42,93,83144,0,0,West Hemlock township
33944,61,42,95,948,0,0,Allen township
33945,61,42,95,4032,0,0,Bangor borough
33946,61,42,95,4432,0,0,Bath borough
33947,61,42,95,6088,0,0,Bethlehem city
33948,61,42,95,6096,0,0,Bethlehem township
33949,61,42,95,10400,0,0,Bushkill township
33950,61,42,95,12656,0,0,Chapman borough
33951,61,42,95,20736,0,0,East Allen township
33952,61,42,95,20776,0,0,East Bangor borough
33953,61,42,95,21648,0,0,Easton city
33954,61,42,95,26728,0,0,Forks township
33955,61,42,95,27760,0,0,Freemansburg borough
33956,61,42,95,29568,0,0,Glendon borough
33957,61,42,95,32432,0,0,Hanover township
33958,61,42,95,33744,0,0,Hellertown borough
33959,61,42,95,42424,0,0,Lehigh township
33960,61,42,95,45016,0,0,Lower Mount Bethel township
33961,61,42,95,45024,0,0,Lower Nazareth township
33962,61,42,95,45104,0,0,Lower Saucon township
33963,61,42,95,50824,0,0,Moore township
33964,61,42,95,52808,0,0,Nazareth borough
33965,61,42,95,54696,0,0,Northampton borough
33966,61,42,95,54872,0,0,North Catasauqua borough
33967,61,42,95,57672,0,0,Palmer township
33968,61,42,95,58696,0,0,Pen Argyl borough
33969,61,42,95,61088,0,0,Plainfield township
33970,61,42,95,62264,0,0,Portland borough
33971,61,42,95,66168,0,0,Roseto borough
33972,61,42,95,74232,0,0,Stockertown borough
33973,61,42,95,76144,0,0,Tatamy borough
33974,61,42,95,79184,0,0,Upper Mount Bethel township
33975,61,42,95,79192,0,0,Upper Nazareth township
33976,61,42,95,80800,0,0,Walnutport borough
33977,61,42,95,81296,0,0,Washington township
33978,61,42,95,82832,0,0,West Easton borough
33979,61,42,95,85256,0,0,Williams township
33980,61,42,95,85592,0,0,Wilson borough
33981,61,42,95,85664,0,0,Wind Gap borough
33982,61,42,97,14536,0,0,Coal township
33983,61,42,97,18696,0,0,Delaware township
33984,61,42,97,20928,0,0,East Cameron township
33985,61,42,97,20976,0,0,East Chillisquaque township
33986,61,42,97,34080,0,0,Herndon borough
33987,61,42,97,37432,0,0,Jackson township
33988,61,42,97,38456,0,0,Jordan township
33989,61,42,97,40584,0,0,Kulpmont borough
33990,61,42,97,42952,0,0,Lewis township
33991,61,42,97,43912,0,0,Little Mahanoy township
33992,61,42,97,44856,0,0,Lower Augusta township
33993,61,42,97,44960,0,0,Lower Mahanoy township
33994,61,42,97,46120,0,0,McEwensville borough
33995,61,42,97,47480,0,0,Marion Heights borough
33996,61,42,97,50016,0,0,Milton borough
33997,61,42,97,51496,0,0,Mount Carmel borough
33998,61,42,97,51504,0,0,Mount Carmel township
33999,61,42,97,55456,0,0,Northumberland borough
34000,61,42,97,61832,0,0,Point township
34001,61,42,97,63328,0,0,Ralpho township
34002,61,42,97,65112,0,0,Riverside borough
34003,61,42,97,65472,0,0,Rockefeller township
34004,61,42,97,66752,0,0,Rush township
34005,61,42,97,69600,0,0,Shamokin city
34006,61,42,97,69608,0,0,Shamokin township
34007,61,42,97,71688,0,0,Snydertown borough
34008,61,42,97,75304,0,0,Sunbury city
34009,61,42,97,77830,0,0,Turbot township
34010,61,42,97,77832,0,0,Turbotville borough
34011,61,42,97,78744,0,0,Upper Augusta township
34012,61,42,97,79112,0,0,Upper Mahanoy township
34013,61,42,97,81304,0,0,Washington township
34014,61,42,97,81616,0,0,Watsontown borough
34015,61,42,97,82680,0,0,West Cameron township
34016,61,42,97,82712,0,0,West Chillisquaque township
34017,61,42,97,87280,0,0,Zerbe township
34018,61,42,99,6824,0,0,Blain borough
34019,61,42,99,7040,0,0,Bloomfield borough
34020,61,42,99,10008,0,0,Buffalo township
34021,61,42,99,11416,0,0,Carroll township
34022,61,42,99,12360,0,0,Centre township
34023,61,42,99,20240,0,0,Duncannon borough
34024,61,42,99,31440,0,0,Greenwood township
34025,61,42,99,36000,0,0,Howe township
34026,61,42,99,37440,0,0,Jackson township
34027,61,42,99,38616,0,0,Juniata township
34028,61,42,99,41272,0,0,Landisburg borough
34029,61,42,99,43968,0,0,Liverpool borough
34030,61,42,99,43976,0,0,Liverpool township
34031,61,42,99,47968,0,0,Marysville borough
34032,61,42,99,49632,0,0,Miller township
34033,61,42,99,49720,0,0,Millerstown borough
34034,61,42,99,53320,0,0,New Buffalo borough
34035,61,42,99,53968,0,0,Newport borough
34036,61,42,99,54968,0,0,Northeast Madison township
34037,61,42,99,56728,0,0,Oliver township
34038,61,42,99,58856,0,0,Penn township
34039,61,42,99,66976,0,0,Rye township
34040,61,42,99,68032,0,0,Saville township
34041,61,42,99,72624,0,0,Southwest Madison township
34042,61,42,99,72848,0,0,Spring township
34043,61,42,99,76920,0,0,Toboyne township
34044,61,42,99,77960,0,0,Tuscarora township
34045,61,42,99,78184,0,0,Tyrone township
34046,61,42,99,81640,0,0,Watts township
34047,61,42,99,84368,0,0,Wheatfield township
34048,61,42,103,7088,0,0,Blooming Grove township
34049,61,42,103,18704,0,0,Delaware township
34050,61,42,103,19272,0,0,Dingman township
34051,61,42,103,30976,0,0,Greene township
34052,61,42,103,40776,0,0,Lackawaxen township
34053,61,42,103,42512,0,0,Lehman township
34054,61,42,103,48048,0,0,Matamoras borough
34055,61,42,103,49400,0,0,Milford borough
34056,61,42,103,49408,0,0,Milford township
34057,61,42,103,57728,0,0,Palmyra township
34058,61,42,103,62192,0,0,Porter township
34059,61,42,103,70496,0,0,Shohola township
34060,61,42,103,82928,0,0,Westfall township
34061,61,42,105,108,0,0,Abbott township
34062,61,42,105,836,0,0,Allegany township
34063,61,42,105,3576,0,0,Austin borough
34064,61,42,105,6432,0,0,Bingham township
34065,61,42,105,13760,0,0,Clara township
34066,61,42,105,16448,0,0,Coudersport borough
34067,61,42,105,24184,0,0,Eulalia township
34068,61,42,105,28280,0,0,Galeton borough
34069,61,42,105,28760,0,0,Genesee township
34070,61,42,105,32848,0,0,Harrison township
34071,61,42,105,33512,0,0,Hebron township
34072,61,42,105,33568,0,0,Hector township
34073,61,42,105,35400,0,0,Homer township
34074,61,42,105,38920,0,0,Keating township
34075,61,42,105,57280,0,0,Oswayo borough
34076,61,42,105,57288,0,0,Oswayo township
34077,61,42,105,60200,0,0,Pike township
34078,61,42,105,61400,0,0,Pleasant Valley township
34079,61,42,105,62072,0,0,Portage township
34080,61,42,105,66416,0,0,Roulette township
34081,61,42,105,69736,0,0,Sharon township
34082,61,42,105,70304,0,0,Shinglehouse borough
34083,61,42,105,74072,0,0,Stewardson township
34084,61,42,105,75224,0,0,Summit township
34085,61,42,105,75720,0,0,Sweden township
34086,61,42,105,75952,0,0,Sylvania township
34087,61,42,105,78240,0,0,Ulysses borough
34088,61,42,105,78248,0,0,Ulysses township
34089,61,42,105,82568,0,0,West Branch township
34090,61,42,105,84360,0,0,Wharton township
34091,61,42,107,3264,0,0,Ashland borough
34092,61,42,107,3488,0,0,Auburn borough
34093,61,42,107,4352,0,0,Barry township
34094,61,42,107,7336,0,0,Blythe township
34095,61,42,107,8200,0,0,Branch township
34096,61,42,107,10488,0,0,Butler township
34097,61,42,107,11608,0,0,Cass township
34098,61,42,107,14600,0,0,Coaldale borough
34099,61,42,107,17152,0,0,Cressona borough
34100,61,42,107,18576,0,0,Deer Lake borough
34101,61,42,107,18672,0,0,Delano township
34102,61,42,107,20880,0,0,East Brunswick township
34103,61,42,107,21616,0,0,East Norwegian township
34104,61,42,107,21952,0,0,East Union township
34105,61,42,107,22912,0,0,Eldred township
34106,61,42,107,26944,0,0,Foster township
34107,61,42,107,27232,0,0,Frackville borough
34108,61,42,107,27248,0,0,Frailey township
34109,61,42,107,29088,0,0,Gilberton borough
34110,61,42,107,29264,0,0,Girardville borough
34111,61,42,107,30128,0,0,Gordon borough
34112,61,42,107,33584,0,0,Hegins township
34113,61,42,107,36072,0,0,Hubley township
34114,61,42,107,40096,0,0,Kline township
34115,61,42,107,41264,0,0,Landingville borough
34116,61,42,107,45824,0,0,McAdoo borough
34117,61,42,107,46584,0,0,Mahanoy township
34118,61,42,107,46592,0,0,Mahanoy City borough
34119,61,42,107,48448,0,0,Mechanicsville borough
34120,61,42,107,49048,0,0,Middleport borough
34121,61,42,107,50088,0,0,Minersville borough
34122,61,42,107,51488,0,0,Mount Carbon borough
34123,61,42,107,53376,0,0,New Castle township
34124,61,42,107,53944,0,0,New Philadelphia borough
34125,61,42,107,54016,0,0,New Ringgold borough
34126,61,42,107,55192,0,0,North Manheim township
34127,61,42,107,55472,0,0,North Union township
34128,61,42,107,55624,0,0,Norwegian township
34129,61,42,107,57184,0,0,Orwigsburg borough
34130,61,42,107,57752,0,0,Palo Alto borough
34131,61,42,107,60456,0,0,Pine Grove borough
34132,61,42,107,60464,0,0,Pine Grove township
34133,61,42,107,62128,0,0,Port Carbon borough
34134,61,42,107,62136,0,0,Port Clinton borough
34135,61,42,107,62200,0,0,Porter township
34136,61,42,107,62432,0,0,Pottsville city
34137,61,42,107,64088,0,0,Reilly township
34138,61,42,107,65000,0,0,Ringtown borough
34139,61,42,107,66760,0,0,Rush township
34140,61,42,107,66944,0,0,Ryan township
34141,61,42,107,67224,0,0,St. Clair borough
34142,61,42,107,68304,0,0,Schuylkill township
34143,61,42,107,68312,0,0,Schuylkill Haven borough
34144,61,42,107,70056,0,0,Shenandoah borough
34145,61,42,107,72312,0,0,South Manheim township
34146,61,42,107,76032,0,0,Tamaqua borough
34147,61,42,107,77184,0,0,Tower City borough
34148,61,42,107,77392,0,0,Tremont borough
34149,61,42,107,77400,0,0,Tremont township
34150,61,42,107,78400,0,0,Union township
34151,61,42,107,79120,0,0,Upper Mahantongo township
34152,61,42,107,80576,0,0,Walker township
34153,61,42,107,81312,0,0,Washington township
34154,61,42,107,81792,0,0,Wayne township
34155,61,42,107,82632,0,0,West Brunswick township
34156,61,42,107,83408,0,0,West Mahanoy township
34157,61,42,107,83792,0,0,West Penn township
34158,61,42,109,316,0,0,Adams township
34159,61,42,109,4736,0,0,Beaver township
34160,61,42,109,4848,0,0,Beavertown borough
34161,61,42,109,12060,0,0,Center township
34162,61,42,109,12672,0,0,Chapman township
34163,61,42,109,27440,0,0,Franklin township
34164,61,42,109,27696,0,0,Freeburg borough
34165,61,42,109,37448,0,0,Jackson township
34166,61,42,109,45992,0,0,McClure borough
34167,61,42,109,48960,0,0,Middleburg borough
34168,61,42,109,49016,0,0,Middlecreek township
34169,61,42,109,50488,0,0,Monroe township
34170,61,42,109,58864,0,0,Penn township
34171,61,42,109,59504,0,0,Perry township
34172,61,42,109,69216,0,0,Selinsgrove borough
34173,61,42,109,69616,0,0,Shamokin Dam borough
34174,61,42,109,72856,0,0,Spring township
34175,61,42,109,78408,0,0,Union township
34176,61,42,109,81320,0,0,Washington township
34177,61,42,109,82464,0,0,West Beaver township
34178,61,42,109,83808,0,0,West Perry township
34179,61,42,111,396,0,0,Addison borough
34180,61,42,111,404,0,0,Addison township
34181,61,42,111,876,0,0,Allegheny township
34182,61,42,111,5648,0,0,Benson borough
34183,61,42,111,5776,0,0,Berlin borough
34184,61,42,111,6640,0,0,Black township
34185,61,42,111,7712,0,0,Boswell borough
34186,61,42,111,9256,0,0,Brothersvalley township
34187,61,42,111,10808,0,0,Callimont borough
34188,61,42,111,11624,0,0,Casselman borough
34189,61,42,111,12296,0,0,Central City borough
34190,61,42,111,15568,0,0,Conemaugh township
34191,61,42,111,15680,0,0,Confluence borough
34192,61,42,111,23168,0,0,Elk Lick township
34193,61,42,111,24680,0,0,Fairhope township
34194,61,42,111,28520,0,0,Garrett borough
34195,61,42,111,31336,0,0,Greenville township
34196,61,42,111,35608,0,0,Hooversville borough
34197,61,42,111,36888,0,0,Indian Lake borough
34198,61,42,111,37920,0,0,Jefferson township
34199,61,42,111,38032,0,0,Jenner township
34200,61,42,111,38048,0,0,Jennerstown borough
34201,61,42,111,41568,0,0,Larimer township
34202,61,42,111,43440,0,0,Lincoln township
34203,61,42,111,45136,0,0,Lower Turkeyfoot township
34204,61,42,111,48912,0,0,Meyersdale borough
34205,61,42,111,49024,0,0,Middlecreek township
34206,61,42,111,49416,0,0,Milford township
34207,61,42,111,53168,0,0,New Baltimore borough
34208,61,42,111,53416,0,0,New Centerville borough
34209,61,42,111,54704,0,0,Northampton township
34210,61,42,111,56352,0,0,Ogle township
34211,61,42,111,57544,0,0,Paint borough
34212,61,42,111,57552,0,0,Paint township
34213,61,42,111,63144,0,0,Quemahoning township
34214,61,42,111,65736,0,0,Rockwood borough
34215,61,42,111,67584,0,0,Salisbury borough
34216,61,42,111,69336,0,0,Seven Springs borough
34217,61,42,111,69448,0,0,Shade township
34218,61,42,111,69680,0,0,Shanksville borough
34219,61,42,111,71776,0,0,Somerset borough
34220,61,42,111,71784,0,0,Somerset township
34221,61,42,111,71920,0,0,Southampton township
34222,61,42,111,74440,0,0,Stonycreek township
34223,61,42,111,74672,0,0,Stoystown borough
34224,61,42,111,75232,0,0,Summit township
34225,61,42,111,79336,0,0,Upper Turkeyfoot township
34226,61,42,111,79424,0,0,Ursina borough
34227,61,42,111,82128,0,0,Wellersburg borough
34228,61,42,111,85632,0,0,Windber borough
34229,61,42,113,13000,0,0,Cherry township
34230,61,42,113,15208,0,0,Colley township
34231,61,42,113,18296,0,0,Davidson township
34232,61,42,113,20528,0,0,Dushore borough
34233,61,42,113,20648,0,0,Eagles Mere borough
34234,61,42,113,23144,0,0,Elkland township
34235,61,42,113,26736,0,0,Forks township
34236,61,42,113,26760,0,0,Forksville borough
34237,61,42,113,27096,0,0,Fox township
34238,61,42,113,34840,0,0,Hillsgrove township
34239,61,42,113,41512,0,0,Laporte borough
34240,61,42,113,41520,0,0,Laporte township
34241,61,42,113,70560,0,0,Shrewsbury township
34242,61,42,115,2712,0,0,Apolacon township
34243,61,42,115,2792,0,0,Ararat township
34244,61,42,115,3496,0,0,Auburn township
34245,61,42,115,8648,0,0,Bridgewater township
34246,61,42,115,9128,0,0,Brooklyn township
34247,61,42,115,13504,0,0,Choconut township
34248,61,42,115,14224,0,0,Clifford township
34249,61,42,115,19264,0,0,Dimock township
34250,61,42,115,26560,0,0,Forest City borough
34251,61,42,115,26648,0,0,Forest Lake township
34252,61,42,115,27448,0,0,Franklin township
34253,61,42,115,27968,0,0,Friendsville borough
34254,61,42,115,29024,0,0,Gibson township
34255,61,42,115,30728,0,0,Great Bend borough
34256,61,42,115,30736,0,0,Great Bend township
34257,61,42,115,32080,0,0,Hallstead borough
34258,61,42,115,32568,0,0,Harford township
34259,61,42,115,32720,0,0,Harmony township
34260,61,42,115,34096,0,0,Herrick township
34261,61,42,115,35624,0,0,Hop Bottom borough
34262,61,42,115,37464,0,0,Jackson township
34263,61,42,115,38168,0,0,Jessup township
34264,61,42,115,41336,0,0,Lanesboro borough
34265,61,42,115,41656,0,0,Lathrop township
34266,61,42,115,42760,0,0,Lenox township
34267,61,42,115,43120,0,0,Liberty township
34268,61,42,115,43928,0,0,Little Meadows borough
34269,61,42,115,49152,0,0,Middletown township
34270,61,42,115,50736,0,0,Montrose borough
34271,61,42,115,53880,0,0,New Milford borough
34272,61,42,115,53888,0,0,New Milford township
34273,61,42,115,56008,0,0,Oakland borough
34274,61,42,115,56016,0,0,Oakland township
34275,61,42,115,66776,0,0,Rush township
34276,61,42,115,70776,0,0,Silver Lake township
34277,61,42,115,73440,0,0,Springville township
34278,61,42,115,75568,0,0,Susquehanna Depot borough
34279,61,42,115,76496,0,0,Thompson borough
34280,61,42,115,76504,0,0,Thompson township
34281,61,42,115,78456,0,0,Union Dale borough
34282,61,42,117,7152,0,0,Bloss township
34283,61,42,117,7160,0,0,Blossburg borough
34284,61,42,117,9072,0,0,Brookfield township
34285,61,42,117,12728,0,0,Charleston township
34286,61,42,117,12880,0,0,Chatham township
34287,61,42,117,14528,0,0,Clymer township
34288,61,42,117,16680,0,0,Covington township
34289,61,42,117,18552,0,0,Deerfield township
34290,61,42,117,18760,0,0,Delmar township
34291,61,42,117,20232,0,0,Duncan township
34292,61,42,117,23056,0,0,Elk township
34293,61,42,117,23152,0,0,Elkland borough
34294,61,42,117,25296,0,0,Farmington township
34295,61,42,117,28264,0,0,Gaines township
34296,61,42,117,32192,0,0,Hamilton township
34297,61,42,117,37472,0,0,Jackson township
34298,61,42,117,40360,0,0,Knoxville borough
34299,61,42,117,41960,0,0,Lawrence township
34300,61,42,117,42016,0,0,Lawrenceville borough
34301,61,42,117,43128,0,0,Liberty borough
34302,61,42,117,43136,0,0,Liberty township
34303,61,42,117,47080,0,0,Mansfield borough
34304,61,42,117,48968,0,0,Middlebury township
34305,61,42,117,51096,0,0,Morris township
34306,61,42,117,52960,0,0,Nelson township
34307,61,42,117,57224,0,0,Osceola township
34308,61,42,117,62960,0,0,Putnam township
34309,61,42,117,64624,0,0,Richmond township
34310,61,42,117,66232,0,0,Roseville borough
34311,61,42,117,66912,0,0,Rutland township
34312,61,42,117,70344,0,0,Shippen township
34313,61,42,117,75104,0,0,Sullivan township
34314,61,42,117,76808,0,0,Tioga borough
34315,61,42,117,76824,0,0,Tioga township
34316,61,42,117,78416,0,0,Union township
34317,61,42,117,80936,0,0,Ward township
34318,61,42,117,82160,0,0,Wellsboro borough
34319,61,42,117,82968,0,0,Westfield borough
34320,61,42,117,82976,0,0,Westfield township
34321,61,42,119,10016,0,0,Buffalo township
34322,61,42,119,20888,0,0,East Buffalo township
34323,61,42,119,31480,0,0,Gregg township
34324,61,42,119,32936,0,0,Hartleton borough
34325,61,42,119,32952,0,0,Hartley township
34326,61,42,119,39136,0,0,Kelly township
34327,61,42,119,42960,0,0,Lewis township
34328,61,42,119,42976,0,0,Lewisburg borough
34329,61,42,119,43368,0,0,Limestone township
34330,61,42,119,49288,0,0,Mifflinburg borough
34331,61,42,119,53200,0,0,New Berlin borough
34332,61,42,119,78424,0,0,Union township
34333,61,42,119,82640,0,0,West Buffalo township
34334,61,42,119,84496,0,0,White Deer township
34335,61,42,121,884,0,0,Allegheny township
34336,61,42,121,4136,0,0,Barkeyville borough
34337,61,42,121,11080,0,0,Canal township
34338,61,42,121,13136,0,0,Cherrytree township
34339,61,42,121,14344,0,0,Clinton township
34340,61,42,121,14376,0,0,Clintonville borough
34341,61,42,121,16080,0,0,Cooperstown borough
34342,61,42,121,16232,0,0,Cornplanter township
34343,61,42,121,16944,0,0,Cranberry township
34344,61,42,121,23568,0,0,Emlenton borough
34345,61,42,121,27456,0,0,Franklin city
34346,61,42,121,27832,0,0,Frenchcreek township
34347,61,42,121,37200,0,0,Irwin township
34348,61,42,121,37480,0,0,Jackson township
34349,61,42,121,50048,0,0,Mineral township
34350,61,42,121,56024,0,0,Oakland township
34351,61,42,121,56456,0,0,Oil City city
34352,61,42,121,56480,0,0,Oil Creek township
34353,61,42,121,60472,0,0,Pinegrove township
34354,61,42,121,61512,0,0,Pleasantville borough
34355,61,42,121,61552,0,0,Plum township
34356,61,42,121,61936,0,0,Polk borough
34357,61,42,121,62544,0,0,President township
34358,61,42,121,64568,0,0,Richland township
34359,61,42,121,65560,0,0,Rockland township
34360,61,42,121,66440,0,0,Rouseville borough
34361,61,42,121,67824,0,0,Sandycreek township
34362,61,42,121,69016,0,0,Scrubgrass township
34363,61,42,121,75000,0,0,Sugarcreek borough
34364,61,42,121,79472,0,0,Utica borough
34365,61,42,121,80168,0,0,Victory township
34366,61,42,123,4608,0,0,Bear Lake borough
34367,61,42,123,9024,0,0,Brokenstraw township
34368,61,42,123,13056,0,0,Cherry Grove township
34369,61,42,123,13776,0,0,Clarendon borough
34370,61,42,123,15408,0,0,Columbus township
34371,61,42,123,15672,0,0,Conewango township
34372,61,42,123,18560,0,0,Deerfield township
34373,61,42,123,22920,0,0,Eldred township
34374,61,42,123,23064,0,0,Elk township
34375,61,42,123,25304,0,0,Farmington township
34376,61,42,123,27736,0,0,Freehold township
34377,61,42,123,29328,0,0,Glade township
34378,61,42,123,43372,0,0,Limestone township
34379,61,42,123,48272,0,0,Mead township
34380,61,42,123,60480,0,0,Pine Grove township
34381,61,42,123,61040,0,0,Pittsfield township
34382,61,42,123,61208,0,0,Pleasant township
34383,61,42,123,69992,0,0,Sheffield township
34384,61,42,123,72600,0,0,Southwest township
34385,61,42,123,72952,0,0,Spring Creek township
34386,61,42,123,75024,0,0,Sugar Grove borough
34387,61,42,123,75032,0,0,Sugar Grove township
34388,61,42,123,76696,0,0,Tidioute borough
34389,61,42,123,77512,0,0,Triumph township
34390,61,42,123,81000,0,0,Warren city
34391,61,42,123,81584,0,0,Watson township
34392,61,42,123,87224,0,0,Youngsville borough
34393,61,42,125,988,0,0,Allenport borough
34394,61,42,125,2384,0,0,Amwell township
34395,61,42,125,4568,0,0,Beallsville borough
34396,61,42,125,5672,0,0,Bentleyville borough
34397,61,42,125,6840,0,0,Blaine township
34398,61,42,125,10032,0,0,Buffalo township
34399,61,42,125,10224,0,0,Burgettstown borough
34400,61,42,125,10768,0,0,California borough
34401,61,42,125,11152,0,0,Canonsburg borough
34402,61,42,125,11176,0,0,Canton township
34403,61,42,125,11424,0,0,Carroll township
34404,61,42,125,11800,0,0,Cecil township
34405,61,42,125,12224,0,0,Centerville borough
34406,61,42,125,12704,0,0,Charleroi borough
34407,61,42,125,12848,0,0,Chartiers township
34408,61,42,125,14000,0,0,Claysville borough
34409,61,42,125,14568,0,0,Coal Center borough
34410,61,42,125,14896,0,0,Cokeburg borough
34411,61,42,125,17314,0,0,Cross Creek township
34412,61,42,125,18496,0,0,Deemston borough
34413,61,42,125,19464,0,0,Donegal township
34414,61,42,125,19536,0,0,Donora borough
34415,61,42,125,20328,0,0,Dunlevy borough
34416,61,42,125,20808,0,0,East Bethlehem township
34417,61,42,125,21144,0,0,East Finley township
34418,61,42,125,22016,0,0,East Washington borough
34419,61,42,125,22800,0,0,Elco borough
34420,61,42,125,23296,0,0,Ellsworth borough
34421,61,42,125,25104,0,0,Fallowfield township
34422,61,42,125,25944,0,0,Finleyville borough
34423,61,42,125,31082,0,0,Green Hills borough
34424,61,42,125,32440,0,0,Hanover township
34425,61,42,125,35696,0,0,Hopewell township
34426,61,42,125,35896,0,0,Houston borough
34427,61,42,125,36800,0,0,Independence township
